"active_date","address","boro","census_tract","city","community_board","corner","council_district","cross_street_1","cross_street_2","install_date","latitude","longitude","nta","nta_name","phone_status","ppt_id","site_id","state","status","tablet_status","wifi_status","zip"
"2017-03-08T00:00:00.000","632 NOSTRAND AVENUE","Brooklyn","315","New York","8","SW","36","DEAN STREET","BERGEN STREET","2017-02-17T00:00:00.000","40.676752","-73.949935","BK61","Crown Heights North","up","127047","bk-08-127047","NY","Link Active!","up","up","11216"
"2018-01-05T00:00:00.000","41 SACKMAN STREET","Brooklyn","367","New York","16","SE","37","FULTON STREET","HERKIMER STREET","2017-09-17T00:00:00.000","40.67784547","-73.90590131","BK79","Ocean Hill","up","145930","bk-16-145930","NY","Link Active!","up","up","11233"
"2018-07-27T00:00:00.000","3723 CHURCH AVENUE","Brooklyn","816","New York","17","NW","41","EAST 37 STREET","EAST 38 STREET","2017-11-10T00:00:00.000","40.65122997","-73.94206208","BK91","East Flatbush-Farragut","up","146003","bk-17-146003","NY","Link Active!","up","up","11203"
"2017-06-13T00:00:00.000","111 EAST BURNSIDE AVENUE","Bronx","241","New York","5","NW","14","CRESTON AVENUE","MORRIS AVENUE","2017-04-15T00:00:00.000","40.853028","-73.905076","BX41","Mount Hope","up","111577","bx-05-111577","NY","Link Active!","up","up","10453"
"2016-07-01T00:00:00.000","2374 JEROME AVENUE","Bronx","239","New York","5","NE","14","EAST 184 STREET","EAST FORDHAM ROAD","2016-06-09T00:00:00.000","40.86063","-73.902369","BX40","Fordham South","up","119606","bx-05-119606","NY","Link Active!","up","up","10468"
"2017-08-01T00:00:00.000","1831 WEBSTER AVENUE","Bronx","231","New York","5","MIDBLK","15","EAST 175 STREET","EAST 176 STREET","2017-06-24T00:00:00.000","40.846169","-73.901951","BX41","Mount Hope","up","138759","bx-05-138759","NY","Link Active!","up","up","10457"
"2016-11-18T00:00:00.000","835 BROADWAY","Manhattan","61","New York","2","SW","2","EAST 13 STREET","EAST 12 STREET","2016-10-29T00:00:00.000","40.73389175","-73.99105603","MN23","West Village","up","133446_133454","mn-02-133446","NY","Link Active!","up","up","10003"
"2016-11-10T00:00:00.000","62 EAST 13 STREET","Manhattan","61","New York","2","SW","2","BROADWAY","UNION SQUARE WEST","2016-10-15T00:00:00.000","40.734036","-73.991208","MN23","West Village","up","133831_133832","mn-02-133831","NY","Link Active!","up","up","10003"
"2017-04-10T00:00:00.000","325 HUDSON STREET","Manhattan","37","New York","2","NW","3","VANDAM STREET","CHARLTON STREET","2017-01-28T00:00:00.000","40.726889","-74.007487","MN24","SoHo-TriBeCa-Civic Center-Little Italy","up","135935_135967","mn-02-135935","NY","Link Active!","up","up","10013"
,"260 SPRING STREET","Manhattan","37","New York","2","SW","3","VARICK STREET","HUDSON STREET","2018-08-01T00:00:00.000","40.725666","-74.00627426","MN24","SoHo-TriBeCa-Civic Center-Little Italy","Not Available","138004_138005","mn-02-138004","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10013"
"2016-12-12T00:00:00.000","121 2 AVENUE","Manhattan","38","New York","3","NW","2","EAST 7 STREET","ST. MARKS PLACE","2016-11-12T00:00:00.000","40.72815774","-73.98812504","MN22","East Village","up","107697","mn-03-107697","NY","Link Active!","up","up","10003"
"2016-10-28T00:00:00.000","18 DELANCEY STREET","Manhattan","18","New York","3","NW","1","CHRYSTIE AVENUE","BOWERY STREET","2016-10-16T00:00:00.000","40.72018834","-73.99306771","MN27","Chinatown","up","107871","mn-03-107871","NY","Link Active!","up","up","10002"
"2017-08-30T00:00:00.000","208 1 AVENUE","Manhattan","34","New York","3","SE","2","EAST 13 STREET","EAST 12 STREET","2017-06-10T00:00:00.000","40.73030035","-73.98319263","MN22","East Village","up","107898","mn-03-107898","NY","Link Active!","up","up","10009"
"2016-12-15T00:00:00.000","210 CANAL STREET","Manhattan","29","New York","3","MIDBLK","1","BAXTER STREET","MULBERRY STREET","2016-10-19T00:00:00.000","40.71716821","-73.99907941","MN27","Chinatown","up","108162","mn-03-108162","NY","Link Active!","up","up","10013"
"2017-06-05T00:00:00.000","145 1 AVENUE","Manhattan","38","New York","3","SW","2","EAST 9 STREET","ST. MARKS PLACE","2017-04-02T00:00:00.000","40.728126","-73.985083","MN22","East Village","up","108269","mn-03-108269","NY","Link Active!","up","up","10003"
"2016-10-07T00:00:00.000","73 2 AVENUE","Manhattan","38","New York","3","NW","2","EAST 4 STREET","EAST 5 STREET","2016-09-02T00:00:00.000","40.72647126","-73.98935062","MN22","East Village","up","108323","mn-03-108323","NY","Link Active!","up","up","10003"
"2016-09-19T00:00:00.000","113 BOWERY","Manhattan","16","New York","3","MIDBLK","1","GRAND STREET","HESTER STREET","2016-08-11T00:00:00.000","40.71791958","-73.99494009","MN27","Chinatown","up","108422","mn-03-108422","NY","Link Active!","up","up","10002"
"2018-02-09T00:00:00.000","35 ST MARKS PLACE","Manhattan","38","New York","3","NWC","2","2 AVENUE","3 AVENUE","2017-09-16T00:00:00.000","40.72875565","-73.98791444","MN22","East Village","up","108511_108512_108513","mn-03-108511","NY","Link Active!","down","up","10003"
"2017-05-30T00:00:00.000","133 1 AVENUE","Manhattan","38","New York","3","NW","2","ST. MARKS PLACE","EAST 9 STREET","2017-04-08T00:00:00.000","40.72779351","-73.98532503","MN22","East Village","up","108516","mn-03-108516","NY","Link Active!","up","up","10003"
"2016-08-19T00:00:00.000","169 BOWERY","Manhattan","18","New York","3","SE","1","DELANCEY STREET","BROOME STREET","2016-07-12T00:00:00.000","40.71990707","-73.99406649","MN27","Chinatown","up","108589","mn-03-108589","NY","Link Active!","up","up","10002"
"2017-01-09T00:00:00.000","45 ORCHARD STREET","Manhattan","16","New York","3","NW","1","HESTER STREET","GRAND STREET","2016-11-13T00:00:00.000","40.716355","-73.991198","MN27","Chinatown","up","108607","mn-03-108607","NY","Link Active!","up","up","10002"
"2017-06-19T00:00:00.000","19 1 AVENUE","Manhattan","3602","New York","3","NW","2","EAST 1 STREET","EAST 2 STREET","2017-04-02T00:00:00.000","40.72357993","-73.9883901","MN22","East Village","up","115304_133989","mn-03-115304","NY","Link Active!","up","up","10003"
"2016-09-13T00:00:00.000","193 2 AVENUE","Manhattan","40","New York","3","NW","2","EAST 12 STREET","EAST 13 STREET","2016-07-08T00:00:00.000","40.73115701","-73.98592802","MN22","East Village","up","115305_133606","mn-03-115305","NY","Link Active!","up","up","10003"
"2017-06-14T00:00:00.000","224 2 AVENUE","Manhattan","40","New York","3","SE","2","EAST 13 STREET","EAST 14 STREET","2017-03-19T00:00:00.000","40.732206","-73.98482253","MN22","East Village","up","121470","mn-03-121470","NY","Link Active!","up","up","10003"
,"317 BROADWAY","Manhattan","33","New York","1","SWC","1","THOMAS STREET","DUANE STREET","2018-08-01T00:00:00.000","40.715712","-74.005126","MN24","SoHo-TriBeCa-Civic Center-Little Italy","Not Available","123044","mn-01-123044","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10007"
"2017-07-21T00:00:00.000","440 EAST 14 STREET","Manhattan","34","New York","3","SW","2","AVENUE A","1 AVENUE","2017-04-02T00:00:00.000","40.730496","-73.980768","MN22","East Village","up","122031","mn-03-122031","NY","Link Active!","up","down","10009"
"2017-05-12T00:00:00.000","418 EAST 14 STREET","Manhattan","34","New York","3","SE","2","1 AVENUE","AVENUE A","2017-03-19T00:00:00.000","40.73087757","-73.98165945","MN22","East Village","up","122032","mn-03-122032","NY","Link Active!","up","up","10009"
"2018-02-09T00:00:00.000","323 GRAND STREET","Manhattan","16","New York","3","SEC","1","ORCHARD STREET","LUDLOW STREET","2017-11-11T00:00:00.000","40.71709475","-73.99058102","MN27","Chinatown","up","122371","mn-03-122371","NY","Link Active!","up","up","10002"
"2016-11-10T00:00:00.000","92 EAST 14 STREET","Manhattan","42","New York","3","SE","2","4 AVENUE","IRVING PLACE","2016-10-22T00:00:00.000","40.73414056","-73.98941209","MN22","East Village","up","123149_123160_123161","mn-03-123149","NY","Link Active!","up","up","10003"
"2016-11-16T00:00:00.000","72 2 AVENUE","Manhattan","38","New York","3","NE","2","EAST 4 STREET","EAST 5 STREET","2016-09-02T00:00:00.000","40.726263","-73.989248","MN22","East Village","up","123260_123821","mn-03-123260","NY","Link Active!","up","up","10003"
"2016-01-27T00:00:00.000","123 3 AVENUE","Manhattan","40","New York","3","SE","2","EAST 14 STREET","EAST 13 STREET","2016-01-15T00:00:00.000","40.733107","-73.987162","MN22","East Village","up","123265_123267","mn-03-123265","NY","Link Active!","up","up","10003"
"2016-10-27T00:00:00.000","160 2 AVENUE","Manhattan","40","New York","3","NE","2","EAST 10 STREET","EAST 11 STREET","2016-09-18T00:00:00.000","40.72983073","-73.98665837","MN22","East Village","up","123268","mn-03-123268","NY","Link Active!","up","up","10003"
"2016-09-13T00:00:00.000","170 2 AVENUE","Manhattan","40","New York","3","SE","2","EAST 11 STREET","EAST 10 STREET","2016-07-10T00:00:00.000","40.730249","-73.986348","MN22","East Village","up","123269_123635","mn-03-123269","NY","Link Active!","down","up","10003"
"2016-09-19T00:00:00.000","104 2 AVENUE","Manhattan","38","New York","3","NE","2","EAST 6 STREET","EAST 7 STREET","2016-09-02T00:00:00.000","40.72745986","-73.98837167","MN22","East Village","up","123273_123274_123275","mn-03-123273","NY","Link Active!","down","up","10003"
"2016-10-25T00:00:00.000","223 2 AVENUE","Manhattan","40","New York","3","SW","2","EAST 14 STREET","EAST 13 STREET","2016-10-01T00:00:00.000","40.73224694","-73.9851321","MN22","East Village","up","123282_123283","mn-03-123282","NY","Link Active!","up","up","10003"
"2017-06-14T00:00:00.000","219 1 AVENUE","Manhattan","40","New York","3","NW","2","EAST 13 STREET","EAST 14 STREET","2017-04-02T00:00:00.000","40.73083305","-73.98309797","MN22","East Village","up","123288_123289","mn-03-123288","NY","Link Active!","up","up","10003"
"2018-05-17T00:00:00.000","150 EAST 4 STREET","Manhattan","32","New York","3","SE","2","1 AVENUE","AVENUE A","2018-03-10T00:00:00.000","40.72500355","-73.98703948","MN22","East Village","up","123294","mn-03-123294","NY","Link Active!","up","up","10009"
"2016-12-28T00:00:00.000","84 DELANCEY STREET","Manhattan","18","New York","3","NW","1","ORCHARD STREET","ALLEN STREET","2016-11-14T00:00:00.000","40.719215","-73.989850","MN27","Chinatown","up","123367_142452","mn-03-123367","NY","Link Active!","up","up","10002"
"2017-01-06T00:00:00.000","70 STANTON STREET","Manhattan","3601","New York","3","NW","1","ALLEN STREET","ELDRIDGE STREET","2016-11-17T00:00:00.000","40.721773","-73.989421","MN27","Chinatown","up","123464","mn-03-123464","NY","Link Active!","up","up","10002"
"2017-05-31T00:00:00.000","182 1 AVENUE","Manhattan","34","New York","3","NE","2","EAST 11 STREET","EAST 12 STREET","2017-04-02T00:00:00.000","40.72943593","-73.98382369","MN22","East Village","up","123791_139621","mn-03-123791","NY","Link Active!","up","up","10009"
"2017-08-30T00:00:00.000","162 1 AVENUE","Manhattan","34","New York","3","SE","2","1 AVENUE","EAST 10 STREET","2017-07-29T00:00:00.000","40.72862184","-73.98441867","MN22","East Village","up","123792_123793","mn-03-123792","NY","Link Active!","up","up","10009"
"2017-05-30T00:00:00.000","134 1 AVENUE","Manhattan","32","New York","3","NE","2","ST. MARKS PLACE","EAST 9 STREET","2017-04-08T00:00:00.000","40.727649865809404","-73.98511898826644","MN22","East Village","up","123794_123795","mn-03-123794","NY","Link Active!","up","up","10009"
"2017-10-06T00:00:00.000","237 1 AVENUE","Manhattan","40","New York","3","SW","2","EAST 14 STREET","EAST 13 STREET","2017-08-12T00:00:00.000","40.73121904","-73.982827","MN22","East Village","up","123802","mn-03-123802","NY","Link Active!","up","up","10003"
"2016-10-28T00:00:00.000","226 EAST 14 STREET","Manhattan","40","New York","3","MIDBLK","2","3 AVENUE","2 AVENUE","2016-10-16T00:00:00.000","40.73274736","-73.98610741","MN22","East Village","up","123803","mn-03-123803","NY","Link Active!","up","up","10003"
"2016-09-13T00:00:00.000","118 2 AVENUE","Manhattan","38","New York","3","NE","2","EAST 7 STREET","ST. MARKS PLACE","2016-07-20T00:00:00.000","40.728027","-73.987965","MN22","East Village","up","123814_123815","mn-03-123814","NY","Link Active!","up","up","10003"
"2017-04-07T00:00:00.000","91 3 AVENUE","Manhattan","40","New York","3","NE","2","EAST 12 STREET","EAST 13 STREET","2017-02-11T00:00:00.000","40.732039","-73.987938","MN22","East Village","up","123816_139285","mn-03-123816","NY","Link Active!","up","up","10003"
"2016-09-13T00:00:00.000","124 2 AVENUE","Manhattan","38","New York","3","NE","2","EAST 7 STREET","ST. MARKS PLACE","2016-07-20T00:00:00.000","40.72823169","-73.98781752","MN22","East Village","up","128751","mn-03-128751","NY","Link Active!","down","up","10003"
"2016-09-15T00:00:00.000","131 2 AVENUE","Manhattan","38","New York","3","SW","2","ST. MARKS PLACE","EAST 7 STREET","2016-09-02T00:00:00.000","40.72848039","-73.98787592","MN22","East Village","up","131017_131018","mn-03-131017","NY","Link Active!","up","up","10003"
"2016-11-10T00:00:00.000","145 4 AVENUE","Manhattan","42","New York","3","SE","2","EAST 14 STREET","EAST 13 STREET","2016-10-22T00:00:00.000","40.73412708","-73.98977798","MN22","East Village","up","133442_133443","mn-03-133442","NY","Link Active!","up","up","10003"
,"45 3 AVENUE","Manhattan","40","New York","3","SEC","2","EAST 10 STREET","EAST 9 STREET","2018-04-19T00:00:00.000","40.730578","-73.989008","MN22","East Village","Not Available","133491_133492","mn-03-133491","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10003"
"2016-12-02T00:00:00.000","83 3 AVENUE","Manhattan","40","New York","3","SE","2","EAST 12 STREET","EAST 11 STREET","2016-11-05T00:00:00.000","40.73177664","-73.98813515","MN22","East Village","up","133516_133517","mn-03-133516","NY","Link Active!","up","up","10003"
"2018-03-29T00:00:00.000","46 3 AVENUE","Manhattan","42","New York","3","SW","2","EAST 10 STREET","EAST 9 STREET","2017-07-29T00:00:00.000","40.7306716","-73.98924679","MN22","East Village","up","136018_136137","mn-03-136018","NY","Link Active!","up","up","10003"
"2018-04-04T00:00:00.000","344 EAST 11 STREET","Manhattan","40","New York","3","SW","2","1 AVENUE","2 AVENUE","2017-04-02T00:00:00.000","40.72944908","-73.98430909","MN22","East Village","up","136971_136972","mn-03-136971","NY","Link Active!","up","up","10003"
,"178 BROADWAY","Brooklyn","549","New York","1","SW","34","Driggs Ave","Bedford Ave","2018-06-05T00:00:00.000","40.70990","-73.96244","BK73","North Side-South Side","Not Available","GF33221","bk-01-gf33221","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","11211"
,"361 BROADWAY","Brooklyn","527","New York","1","NE","34","Keap St","Hooper Stret","2018-06-05T00:00:00.000","40.707581","-73.95531649","BK73","North Side-South Side","Not Available","GF33305","bk-01-gf33305","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","11211"
"2017-03-24T00:00:00.000","691 FULTON STREET","Brooklyn","33","New York","2","NE","35","ASHLAND PLACE","ST. FELIX STREET","2017-02-23T00:00:00.000","40.68788961","-73.97820169","BK68","Fort Greene","up","126628","bk-02-126628","NY","Link Active!","up","up","11217"
"2018-08-02T00:00:00.000","247 EAST 169 STREET","Bronx","17902","New York","4","NW","16","GRANT AVENUE","SHERIDAN AVENUE","2018-04-19T00:00:00.000","40.83573444","-73.91396042","BX14","East Concourse-Concourse Village","up","146078","bx-04-146078","NY","Link Active!","up","up","10456"
"2017-08-31T00:00:00.000","66 3 AVENUE","Manhattan","42","New York","3","NW","2","EAST 11 STREET","EAST 12 STREET","2017-07-29T00:00:00.000","40.73157049","-73.98857914","MN22","East Village","up","137104","mn-03-137104","NY","Link Active!","up","up","10003"
"2016-12-28T00:00:00.000","145 ORCHARD STREET","Manhattan","3001","New York","3","NW","1","RIVINGTON STREET","STANTON STREET","2016-11-17T00:00:00.000","40.72048554","-73.98908323","MN27","Chinatown","up","137173","mn-03-137173","NY","Link Active!","up","up","10002"
"2016-09-15T00:00:00.000","68 2 AVENUE","Manhattan","38","New York","3","SE","2","EAST 4 STREET","EAST 3 STREET","2016-09-02T00:00:00.000","40.726049","-73.989403","MN22","East Village","up","137382","mn-03-137382","NY","Link Active!","up","up","10003"
"2016-12-28T00:00:00.000","122B ORCHARD STREET","Manhattan","18","New York","3","NE","1","DELANCEY STREET","RIVINGTON STREET","2016-11-04T00:00:00.000","40.71950376","-73.98947427","MN27","Chinatown","up","137963","mn-03-137963","NY","Link Active!","up","up","10002"
"2016-10-27T00:00:00.000","55 3 AVENUE","Manhattan","40","New York","3","SE","2","EAST 11 STREET","EAST 10 STREET","2016-09-18T00:00:00.000","40.731015","-73.988685","MN22","East Village","up","138508","mn-03-138508","NY","Link Active!","up","up","10003"
"2016-10-21T00:00:00.000","35 3 AVENUE","Manhattan","40","New York","3","NE","2","EAST 9 STREET","EAST 10 STREET","2016-09-18T00:00:00.000","40.73023165","-73.98926217","MN22","East Village","up","138537","mn-03-138537","NY","Link Active!","up","up","10003"
,"218 2 AVENUE","Manhattan","40","New York","3","Midblock","2","EAST 14 STREET","EAST 13 STREET","2018-03-10T00:00:00.000","40.73192289","-73.98513107","MN22","East Village","Not Available","138879","mn-03-138879","NY","Link Pending Activation","Not Available","Not Available","10003"
"2017-10-06T00:00:00.000","180 1 AVENUE","Manhattan","34","New York","3","SW","2","EAST 11 STREET","EAST 10 STREET","2017-08-12T00:00:00.000","40.72921987","-73.98397945","MN22","East Village","up","138884","mn-03-138884","NY","Link Active!","up","up","10009"
"2018-05-17T00:00:00.000","220 1 AVENUE","Manhattan","34","New York","3","Midblock","2","EAST 14 STREET","EAST 13 STREET","2018-02-17T00:00:00.000","40.73076722","-73.98284709","MN22","East Village","up","139034","mn-03-139034","NY","Link Active!","up","up","10009"
"2018-02-15T00:00:00.000","401 EAST 12 STREET","Manhattan","34","New York","3","NE","2","1 AVENUE","AVENUE A","2017-07-29T00:00:00.000","40.729962677566554","-73.98328129627043","MN22","East Village","up","139623","mn-03-139623","NY","Link Active!","up","up","10009"
"2018-05-21T00:00:00.000","871 8 AVENUE","Manhattan","133","New York","4","Midblock","3","WEST 52 STREET","WEST 53 STREET","2018-04-07T00:00:00.000","40.76380275","-73.98515741","MN15","Clinton","up","107675","mn-04-107675","NY","Link Active!","up","up","10019"
,"400 WEST 42 STREET","Manhattan","115","New York","4","SW","3","9 AVENUE","DYER AVENUE",,"40.75844734","-73.99291322","MN15","Clinton","Not Available","107752_107763","mn-04-107752","NY","Ready to Install","Not Available","Not Available","10036"
"2016-04-06T00:00:00.000","221 8 AVENUE","Manhattan","89","New York","4","NW","3","WEST 21 STREET","WEST 22 STREET","2016-03-16T00:00:00.000","40.74426003","-73.99939787","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","107977","mn-04-107977","NY","Link Active!","up","up","10011"
"2016-04-07T00:00:00.000","233 8 AVENUE","Manhattan","89","New York","4","NW","3","WEST 21 STREET","WEST 22 STREET","2016-03-16T00:00:00.000","40.74458405","-73.99915958","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108002","mn-04-108002","NY","Link Active!","down","up","10011"
"2017-11-02T00:00:00.000","100 WEST 26 STREET","Manhattan","91","New York","4","SW","3","6 AVENUE","7 AVENUE","2017-09-30T00:00:00.000","40.74484704","-73.99167705","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108085_108399","mn-04-108085","NY","Link Active!","up","up","10001"
"2016-04-12T00:00:00.000","523 8 AVENUE","Manhattan","111","New York","4","NW","3","WEST 36 STREET","WEST 37 STREET","2016-03-24T00:00:00.000","40.75364209","-73.99256281","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108109_108470","mn-04-108109","NY","Link Active!","up","up","10018"
"2016-05-05T00:00:00.000","301 WEST 30 STREET","Manhattan","103","New York","4","NW","3","8 AVENUE","9 AVENUE","2016-04-19T00:00:00.000","40.74982748","-73.99552538","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108137_108138","mn-04-108137","NY","Link Active!","up","up","10001"
"2016-04-15T00:00:00.000","300 WEST 48 STREET","Manhattan","127","New York","4","SW","3","8 AVENUE","9 AVENUE","2016-03-06T00:00:00.000","40.76107343","-73.98725149","MN15","Clinton","up","108148","mn-04-108148","NY","Link Active!","up","up","10036"
"2016-04-11T00:00:00.000","705 8 AVENUE","Manhattan","121","New York","4","NW","3","WEST 44 STREET","WEST 45 STREET","2016-03-11T00:00:00.000","40.75883097","-73.98877954","MN15","Clinton","up","108485_108492","mn-04-108485","NY","Link Active!","up","up","10036"
"2016-04-07T00:00:00.000","238 8 AVENUE","Manhattan","91","New York","4","NE","3","WEST 22 STREET","WEST 23 STREET","2016-03-16T00:00:00.000","40.74475","-73.998736","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108509","mn-04-108509","NY","Link Active!","up","up","10011"
"2016-04-07T00:00:00.000","159 8 AVENUE","Manhattan","83","New York","4","SW","3","WEST 18 STREET","WEST 19 STREET","2016-03-18T00:00:00.000","40.742297","-74.00094","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","108537_108549","mn-04-108537","NY","Link Active!","up","up","10011"
"2016-12-02T00:00:00.000","531 6 AVENUE","Manhattan","81","New York","4","NW","3","WEST 14 STREET","WEST 15 STREET","2016-09-24T00:00:00.000","40.73756051","-73.99684066","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","111683","mn-04-111683","NY","Link Active!","up","up","10011"
"2018-05-11T00:00:00.000","183 7 AVENUE","Manhattan","87","New York","4","SE","3","WEST 21 STREET","WEST 20 STREET","2018-03-18T00:00:00.000","40.74267426","-73.996549","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","115165","mn-04-115165","NY","Link Active!","up","up","10011"
"2017-04-05T00:00:00.000","1546 FULTON STREET","Brooklyn","271","New York","3","MIDBLK","36","ALBANY AVENUE","THROOP AVENUE","2017-03-02T00:00:00.000","40.67975193","-73.93910101","BK61","Crown Heights North","up","145759","bk-03-145759","NY","Link Active!","up","up","11213"
,"41 HORATIO STREET","Manhattan","77","New York","2","NE","3","HUDSON STREET","WEST 4 STREET","2018-03-04T00:00:00.000","40.73879783","-74.00528546","MN23","West Village","Not Available","123497","mn-02-123497","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10014"
"2016-04-12T00:00:00.000","519 8 AVENUE","Manhattan","111","New York","4","SW","3","WEST 36 STREET","WEST 35 STREET","2016-03-24T00:00:00.000","40.75342475","-73.9927184","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","122068_122069","mn-04-122068","NY","Link Active!","up","up","10018"
"2016-04-11T00:00:00.000","615 8 AVENUE","Manhattan","115","New York","4","SW","3","WEST 40 STREET","WEST 39 STREET","2016-03-12T00:00:00.000","40.75587809","-73.99093285","MN15","Clinton","up","122075_122076","mn-04-122075","NY","Link Active!","up","up","10018"
"2018-04-04T00:00:00.000","571 6 AVENUE","Manhattan","81","New York","4","SW","3","WEST 16 STREET","WEST 15 STREET","2018-02-04T00:00:00.000","40.73863995","-73.99605667","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","122265","mn-04-122265","NY","Link Active!","up","up","10011"
"2016-04-07T00:00:00.000","80 8 AVENUE","Manhattan","81","New York","4","NE","3","WEST 14 STREET","WEST 15 STREET","2016-03-29T00:00:00.000","40.739846","-74.002305","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","122299_123529","mn-04-122299","NY","Link Active!","up","up","10011"
,"560 WEST 42 STREET","Manhattan","117","New York","4","SE","3","11 AVENUE","10 AVENUE","2018-05-19T00:00:00.000","40.76065999","-73.99820283","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","Not Available","122406","mn-04-122406","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10036"
,"545 6 AVENUE","Manhattan","81","New York","4","SW","3","WEST 15 STREET","WEST 14 STREET","2018-05-12T00:00:00.000","40.73788645","-73.9966041","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","Not Available","122426","mn-04-122426","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10011"
"2017-11-02T00:00:00.000","829 10 AVENUE","Manhattan","135","New York","4","SW","6","WEST 55 STREET","WEST 54 STREET","2017-09-23T00:00:00.000","40.76778999","-73.98965898","MN15","Clinton","up","122470_122483","mn-04-122470","NY","Link Active!","up","up","10019"
"2018-01-08T00:00:00.000","747 10 AVENUE","Manhattan","135","New York","4","SW","3","WEST 51 STREET","WEST 50 STREET","2017-09-23T00:00:00.000","40.76527687","-73.99149319","MN15","Clinton","up","122475","mn-04-122475","NY","Link Active!","up","up","10019"
"2017-12-04T00:00:00.000","849 10 AVENUE","Manhattan","135","New York","4","SW","6","WEST 56 STREET","WEST 55 STREET","2017-09-23T00:00:00.000","40.76840586","-73.98921452","MN15","Clinton","up","122482","mn-04-122482","NY","Link Active!","up","up","10019"
"2016-07-07T00:00:00.000","969 8 AVENUE","Manhattan","139","New York","4","SW","3","WEST 56 STREET","WEST 57 STREET","2016-03-10T00:00:00.000","40.76663812","-73.98309182","MN15","Clinton","up","122503_122504_122505","mn-04-122503","NY","Link Active!","down","up","10019"
"2016-05-12T00:00:00.000","557 8 AVENUE","Manhattan","111","New York","4","SW","3","WEST 38 STREET","WEST 37 STREET","2016-04-30T00:00:00.000","40.75466587","-73.99181602","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","122565_122578","mn-04-122565","NY","Link Active!","up","up","10018"
"2016-04-11T00:00:00.000","715 8 AVENUE","Manhattan","121","New York","4","SW","3","WEST 45 STREET","WEST 44 STREET","2016-03-11T00:00:00.000","40.75910666","-73.98857946","MN15","Clinton","up","122583_122584","mn-04-122583","NY","Link Active!","up","up","10036"
"2016-04-27T00:00:00.000","825 8 AVENUE","Manhattan","127","New York","4","SW","3","WEST 50 STREET","WEST 49 STREET","2016-03-06T00:00:00.000","40.76224616","-73.98629301","MN15","Clinton","up","122595","mn-04-122595","NY","Link Active!","up","up","10019"
"2016-04-27T00:00:00.000","815 8 AVENUE","Manhattan","127","New York","4","NW","3","WEST 49 STREET","WEST 50 STREET","2016-03-18T00:00:00.000","40.761816","-73.986606","MN15","Clinton","up","122598","mn-04-122598","NY","Link Active!","up","up","10019"
"2016-10-26T00:00:00.000","308 WEST 51 STREET","Manhattan","133","New York","4","NW","3","8 AVENUE","9 AVENUE","2016-10-15T00:00:00.000","40.76305136","-73.98583017","MN15","Clinton","up","122605","mn-04-122605","NY","Link Active!","up","up","10019"
"2016-04-15T00:00:00.000","911 8 AVENUE","Manhattan","139","New York","4","NW","3","WEST 54 STREET","WEST 55 STREET","2016-03-06T00:00:00.000","40.76493291","-73.98433343","MN15","Clinton","up","122616_122618","mn-04-122616","NY","Link Active!","up","up","10019"
"2016-04-27T00:00:00.000","891 8 AVENUE","Manhattan","133","New York","4","NW","3","WEST 53 STREET","WEST 54 STREET","2016-04-16T00:00:00.000","40.764338","-73.984767","MN15","Clinton","up","122620","mn-04-122620","NY","Link Active!","up","up","10019"
"2016-07-07T00:00:00.000","947 8 AVENUE","Manhattan","139","New York","4","SW","3","WEST 56 STREET","WEST 55 STREET","2016-03-10T00:00:00.000","40.76601142","-73.98354761","MN15","Clinton","up","122623_122624","mn-04-122623","NY","Link Active!","up","up","10019"
"2016-04-07T00:00:00.000","413 8 AVENUE","Manhattan","103","New York","4","NW","3","WEST 31 STREET","WEST 30 STREET","2016-03-18T00:00:00.000","40.75022678","-73.99505137","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","up","122691_139229","mn-04-122691","NY","Link Active!","up","up","10001"
